,MTTR_samples
3801,3.182659435335539
3802,3.9963563596934604
3803,3.6138638113925317
3804,3.853463262238912
3805,3.82971961729429
3806,3.742193705889851
3807,4.20797266588516
3808,3.34391324604874
3809,3.354276902323283
3810,3.4163406249457595
3811,3.5649039910892526
3812,3.2789338220800652
3813,2.5698303707289507
3814,4.005010693550297
3815,3.769421155088993
3816,4.036038060424579
3817,3.4611885847429464
3818,2.9302215771245623
3819,2.651829283716573
3820,3.8396341545684876
3821,3.5972333294079357
3822,3.312443631200387
3823,2.89803573253375
3824,2.915417671262897
3825,3.6720051135693152
3826,4.031493718872925
3827,3.1571746564479666
3828,4.059249282025882
3829,3.050389004291566
3830,3.4061698448969686
3831,2.960527846242024
3832,3.5714128330367636
3833,3.1483300340515834
3834,3.2522032919629225
3835,3.545455935372238
3836,3.1549808346231125
3837,3.7550474275640973
3838,2.926014791016403
3839,2.7362328791627553
3840,3.6625966295323003
3841,3.9376634803183217
3842,2.9817177022540093
3843,3.6618962281665155
3844,3.7534329537393836
3845,3.756254724581775
3846,2.557287687610878
3847,3.1142852412813915
3848,3.229276482469042
3849,4.28764962492293
3850,3.0866505435915674
3851,3.009370455569354
3852,3.4628605297700403
3853,3.329683080857997
3854,3.3839171067752702
3855,3.702939971250996
3856,3.2175000891490173
3857,3.155316061536195
3858,4.0633105804745595
3859,3.724398814398639
3860,3.6009423548205084
3861,3.1527209720082943
3862,2.943782239018823
3863,4.085655682471344
3864,3.0645318202000285
3865,2.997237053717727
3866,3.7792566394170635
3867,3.924354015317153
3868,2.7738263795994014
3869,3.201085676886966
3870,3.985862250192175
3871,3.449230954922754
3872,3.1264386408001856
3873,3.226580115200521
3874,3.6058693715172416
3875,3.781523773019953
3876,3.381028110737622
3877,3.114014757118402
3878,3.7949654470117964
3879,2.7459874018155372
3880,2.7819061673101753
3881,3.869323512410105
3882,3.074615634645917
3883,3.9225851694650076
3884,3.5789367653327844
3885,3.146853855108976
3886,3.517281313525833
3887,3.5330895802832623
3888,2.832152354701527
3889,3.9549901039217503
3890,2.977780189245721
3891,3.5864548526559097
3892,3.1002243591602907
3893,3.7026372112644403
3894,3.026114939533694
3895,3.8923614970584373
3896,2.9789433920685395
3897,4.33539670524588
3898,3.9805559157358608
3899,3.1577034617244277
3900,2.849792143067228
3901,3.1354827186554455
3902,3.0492766644645193
3903,3.7899674768509057
3904,2.9980166590902693
3905,3.993899041210207
3906,3.3842402500590056
3907,3.5217231584372137
3908,2.959532802505013
3909,4.609147404401906
3910,3.845461402371284
3911,3.8108257619080255
3912,2.758467043488169
3913,3.4744137105074935
3914,3.0509631295548396
3915,2.8219808032435765
3916,2.839779368426313
3917,3.9840713314396106
3918,3.6283694010490186
3919,3.004629876590954
3920,3.47490454278541
3921,3.260043155606096
3922,3.0858444152410556
3923,2.6290033407552262
3924,3.423392596120226
3925,3.8215417223853954
3926,3.1685747209779853
3927,3.124633820911283
3928,3.350947639656895
3929,3.647691938424513
3930,2.9422213168717435
3931,3.635852654057141
3932,4.232902455331574
3933,3.810395462101898
3934,3.4661015731318097
3935,3.062331994427119
3936,2.8820427965073123
3937,4.208652024180447
3938,3.918383182752332
3939,3.5569954064864318
3940,3.4017488565651752
3941,3.416638737629661
3942,3.134627939217965
3943,3.8164356828586796
3944,2.8027238906477914
3945,3.5564458797558616
3946,2.7904594145273567
3947,3.423453724479259
3948,2.844797842791975
3949,3.495628835662014
3950,3.8640266863746033
3951,3.3764852718538187
3952,3.5014227368030766
3953,3.6878013395019975
3954,3.48221692267163
3955,4.023559629932977
3956,2.994384694080271
3957,3.9726383324593484
3958,3.67332569834079
3959,3.3892424489926327
3960,3.339513185227228
3961,3.3639400602747935
3962,3.5433993394564225
3963,2.5074287430491453
3964,3.1184310603017287
3965,2.804001139132208
3966,3.6562275910948445
3967,3.8381998725410718
3968,3.234743118804785
3969,3.5832089138455316
3970,3.174816731687138
3971,2.925852010183714
3972,3.096976132389504
3973,3.386856927972943
3974,3.45368786153806
3975,3.1302643477678505
3976,3.1386938995470444
3977,3.470420589091772
3978,3.7681053001433114
3979,2.884700976267452
3980,4.21905259973671
3981,4.329936641467497
3982,4.058020888768819
3983,3.318846690070644
3984,3.5480865905840475
3985,3.4040219755678662
3986,2.806713192285242
3987,3.1641756740927525
3988,3.4089396723654333
3989,2.957054885409557
3990,3.648302515053435
3991,3.3161551419554756
3992,3.2965065850195394
3993,3.3778736198343324
3994,3.614312342060115
3995,3.112563281627907
3996,3.3629499663914215
3997,2.8192073278112195
3998,2.8368330250208524
3999,4.201481417087189
4000,3.295574812165372
4001,4.07629824667722
4002,3.9220090498431297
4003,2.945514491558793
4004,3.4506775081043037
4005,2.9573647780589334
4006,3.74322413883752
4007,3.0554914257651964
4008,3.475398186374229
4009,2.7240647538137273
4010,3.2985829662711423
4011,3.187883608150776
4012,3.0392123698200777
4013,3.0435808422335238
4014,3.823426861932725
4015,3.4058279177593724
4016,4.08143184649327
4017,2.9612786236181394
4018,3.7417095086997625
4019,2.859166743821793
4020,3.7266018575257194
4021,3.3096713527949406
4022,3.1422072055648367
4023,3.3646441851082676
4024,3.634239793646915
4025,3.05680046574414
4026,3.447813876073796
4027,3.2963513408727083
4028,2.7743461758868855
4029,2.559799348521506
4030,3.211701419263354
4031,3.4229037667464643
4032,3.1287442450692518
4033,2.5301935016405768
4034,3.288102038730836
4035,3.0492409843591006
4036,4.183971025422687
4037,2.748004269719363
4038,3.4198463082993733
4039,3.0132909665167196
4040,3.269258582414517
4041,2.406034938958377
4042,2.8240886948468082
4043,3.671021088235581
4044,3.0427851451173145
4045,3.8990618405680744
4046,3.718900833307572
4047,3.1919494197065146
4048,3.6664030279064748
4049,3.493327225851702
4050,3.665943028149197
4051,3.2478701714681733
4052,3.636111444098714
4053,3.3787102606871273
4054,3.0733680742275684
4055,3.2726834355012984
4056,4.252741542295218
4057,3.7016120032669084
4058,3.710830328770932
4059,3.535246035937744
4060,3.9957966759468966
4061,3.5829980882620163
4062,4.161176411080134
4063,3.140978378134656
4064,3.5201493195112192
4065,3.421780458307338
4066,2.514902590052722
4067,3.7461089643250505
4068,3.447526885059035
4069,4.146287805359767
4070,3.196765114713389
4071,2.9516030557042585
4072,3.4526074175981685
4073,3.5216826412740354
4074,3.405791158279624
4075,3.6160759658390376
4076,2.891078864380274
4077,3.101281129524895
4078,3.0399100907522367
4079,3.2164656871328257
4080,3.548036042569406
4081,3.1511798142399323
4082,4.046878915821693
4083,2.8712822524781774
4084,3.141153857729405
4085,3.6409285578551454
4086,3.5134334873760813
4087,3.270593026355397
4088,2.7205379701931025
4089,3.4279929646143166
4090,3.071399457841642
4091,2.5228772841564187
4092,2.7232960128158994
4093,3.2098578602120944
4094,3.892659903013881
4095,3.3936132685655176
4096,3.066821956221633
4097,3.6262123426804003
4098,3.5509809205307925
4099,3.1667717438739884
4100,3.619768649937753
4101,3.0591204524073863
4102,4.492219213146566
4103,3.47760049356911
4104,3.5003876177575544
4105,3.3904648838994644
4106,3.71482065293444
4107,2.9450126392258253
4108,3.0160336601774413
4109,2.674077854537558
4110,3.328882019417211
4111,3.8591333828374865
4112,3.175978711897486
4113,3.670823002995532
4114,3.1495744719300864
4115,3.685980602142653
4116,2.685381814293611
4117,3.893618008330942
4118,3.715659380211297
4119,3.0856662990828467
4120,4.030015402895935
4121,2.8691367345642207
4122,3.6477136566407085
4123,3.3616049864682216
4124,3.458814028983163
4125,3.58346923093661
4126,2.8952331660558066
4127,3.2586981073817087
4128,4.073558127862051
4129,3.238859228893085
4130,3.621948055375679
4131,3.581377802472683
4132,3.2003945581547426
4133,3.6610578504435978
4134,3.8335540109848223
4135,2.9115685168224674
4136,2.62491341108647
4137,4.506720012184294
4138,3.32728376965582
4139,3.4986163000501103
4140,3.3505008761246478
4141,3.9921571023555957
4142,3.453823935132654
4143,3.727354917457517
4144,3.861027294648055
4145,3.918511925714443
4146,3.9198128438339537
4147,2.8539125178113864
4148,3.108654033705782
4149,3.2471679353676173
4150,3.37319844170444
4151,3.7624482451794754
4152,3.5064139787065955
4153,3.317873073055177
4154,2.8593599195362525
4155,3.464718133193203
4156,3.5184412132019496
4157,3.1022096778029153
4158,3.7781595386238225
4159,4.113468136925503
4160,3.6778531510438577
4161,2.648922860869571
4162,3.0909671696858214
4163,3.157225518730436
4164,3.5487141801038042
4165,3.149764144413574
4166,3.2256431637160228
4167,3.0619096222810533
4168,3.880514054285098
4169,3.9730572775108266
4170,3.305779549465857
4171,3.229813226869242
4172,3.3627332783775166
4173,4.037936517991535
4174,3.151892526002281
4175,2.688641912716908
4176,3.1763979610946875
4177,3.2860402408160674
4178,2.9408529827029226
4179,3.375327428299238
4180,2.8597107952597876
4181,2.8701838017149095
4182,3.7642659526058844
4183,3.0721174518501932
4184,2.9286567863605617
4185,4.065107224080089
4186,3.7728060794523053
4187,3.308237069768315
4188,3.5779335338319678
4189,3.250416771491797
4190,2.8262390282008223
4191,2.839122796091254
4192,3.5171453817011242
4193,3.2139585997724147
4194,3.5522764648092924
4195,3.0811746129366973
4196,3.4500104583235904
4197,2.822363557714562
4198,3.3285275254816433
4199,3.418553173180391
4200,3.113944157472475
4201,3.7756264870236764
4202,3.1214886155074417
4203,3.2488411993448962
4204,4.197985456978386
4205,3.024188931173247
4206,3.609493952958058
4207,3.4792045784904007
4208,3.234752715092032
4209,3.4539563135881
4210,3.0363908474811057
4211,3.809952545962381
4212,3.504758483357608
4213,3.9940825979752974
4214,3.3501729406348573
4215,3.6655721262258183
4216,3.408022852811348
4217,3.497663385616518
4218,2.7248411062163096
4219,3.1339276351233245
4220,3.327164732327457
4221,4.068716900706827
4222,2.4488468174331457
4223,3.697776305893958
4224,3.711343142048419
4225,3.5378746833954766
4226,3.3135663729355804
4227,3.536903800212219
4228,3.887379320407913
4229,3.293491251132734
4230,4.02311535559493
4231,3.409255979925349
4232,3.6234449955307704
4233,2.938482867936107
4234,3.791078151258687
4235,3.2161833628999545
4236,4.58653227497062
4237,3.506439543772762
4238,3.9750783268039265
4239,3.683918447269135
4240,3.7733781213366613
4241,3.6097729488389936
4242,3.2694692538317414
4243,3.0024582068791252
4244,3.2078027715147615
4245,3.1055713008956776
4246,3.270617177417494
4247,3.417997903586138
4248,4.1356797222730535
4249,3.579353343316798
4250,3.235170340264625
4251,3.3281987654069503
4252,3.4733791453459597
4253,3.698845431327802
4254,3.811332737552047
4255,3.1832761052585874
4256,3.226766206817996
4257,2.457980468344379
4258,3.1998731787756696
4259,3.045998108778565
4260,4.263023864741298
4261,3.278800448301984
4262,3.8558637344001143
4263,3.5761565410420895
4264,3.335085004577426
4265,2.937202079195542
4266,3.4616877346996993
4267,3.352040370023488
4268,2.8898596906111806
4269,3.222727825077225
4270,3.2356246869470366
4271,3.450579599985809
4272,3.4190560998375625
4273,2.935342420453623
4274,3.317848965948548
4275,3.419610886911733
4276,3.2657923845845134
4277,4.237577528093994
4278,3.068141285586746
4279,4.014876739365135
4280,3.2839929948745357
4281,3.603848477063722
4282,3.6562510242849457
4283,3.763689146339228
4284,3.605226838969142
4285,3.3289239552297984
4286,4.60415607935646
4287,3.588891393539791
4288,2.914375488302893
4289,3.1154212573533138
4290,3.6898366492653016
4291,3.679753026409756
4292,3.817815481733708
4293,3.061264322844896
4294,3.330357584103043
4295,3.6941727631107653
4296,3.7788308570819
4297,2.8556365105601706
4298,3.098916426011662
4299,3.1203204621266547
4300,3.9928413025839617
4301,2.7986580555741347
4302,2.776823998813062
4303,3.4874264623721816
4304,3.3636943670594706
4305,4.938121998862587
4306,3.0822578071495785
4307,3.1190569229503557
4308,2.9011092387776376
4309,3.1577862167005857
4310,3.310986176309135
4311,4.474781315727496
4312,3.362054766107292
4313,3.4608200760226944
4314,2.9063316825107433
4315,2.838134042187137
4316,4.145013499876239
4317,3.4663235470724643
4318,2.973893294750238
4319,3.693662166889408
4320,3.387077370779898
4321,3.014929888150346
4322,3.651628198818232
4323,2.8020160435762724
4324,3.2847268154860814
4325,3.546982792402713
4326,3.4677430464280525
4327,3.1119447373289857
4328,3.329942300333607
4329,3.492705763306853
4330,3.4496821912636024
4331,3.11032909965259
4332,2.9001081089341665
4333,3.228619516924989
4334,3.4740857595027075
4335,3.7431475653154878
4336,3.5287683047309826
4337,3.878952472911366
4338,3.7856737556168363
4339,3.697455478853807
4340,3.184432346116368
4341,4.207686281929584
4342,3.4510266658497946
4343,4.09678482418766
4344,3.187466230563124
4345,4.808247971150287
4346,2.9209796310800877
4347,3.8446932455772354
4348,3.2813130930569043
4349,3.758987535363741
4350,3.089001898417044
4351,3.212062795267266
4352,3.1111407310478034
4353,3.767008565507686
4354,3.183753463431172
4355,3.561749010347318
4356,3.0129670901467307
4357,4.126216707762552
4358,3.2158838370327993
4359,3.2527019490602918
4360,3.300014351391412
4361,3.5478893356147743
4362,4.606145703340054
4363,2.420889642691455
4364,3.3160668459315117
4365,3.1481417041040682
4366,3.510039277262364
4367,3.4682127331633636
4368,4.027013740081939
4369,2.942218236380776
4370,3.6410064800394863
4371,3.710653954135382
4372,3.4019523758032415
4373,2.8184723646909573
4374,2.858350101536736
4375,3.314633525978131
4376,3.7228054770385555
4377,2.544914286705958
4378,3.04205600903958
4379,3.0555123214186057
4380,3.738571598480364
4381,3.4277077620972918
4382,2.578291011916132
4383,3.5003763565668207
4384,2.7027660126034148
4385,2.9764485941130063
4386,3.6585441793148314
4387,2.904235803747418
4388,3.6507489684462135
4389,2.866333751903499
4390,3.2409542189245797
4391,3.7334368995778986
4392,3.463130272803421
4393,3.783034636667505
4394,2.9201371576810993
4395,3.2841198958274918
4396,3.136531414310693
4397,3.174438861722473
4398,3.2163705839381587
4399,3.6373877697817854
4400,4.057616912399174
4401,3.0471032812925167
4402,3.5948908200673237
4403,3.2368390502752304
4404,3.4401573285612144
4405,3.044069649201955
4406,3.578146762654349
4407,3.0549132131729224
4408,3.220210367504585
4409,3.143761848671581
4410,2.9979762816999744
4411,4.070091445253447
4412,3.845887141294827
4413,3.6983964537871605
4414,3.2375164822051317
4415,2.9012083144202068
4416,3.5058961430370887
4417,3.4482946111233774
4418,3.3884547033525614
4419,3.409959113952122
4420,3.6052388500798336
4421,3.6165985881434857
4422,4.029551946897795
4423,3.2687888047729117
4424,2.836833136044603
4425,3.5708514217613496
4426,3.32767065187542
4427,3.0875388874209153
4428,3.899437183772752
4429,3.08932523054772
4430,4.011951105221305
4431,2.9956493495290464
4432,3.161459654890286
4433,3.225205276486964
4434,3.9007799298421117
4435,3.3570612899868264
4436,3.3858474730321633
4437,3.4949423596355778
4438,3.3223114095751214
4439,3.116201091133614
4440,3.027926554890211
4441,3.731003372534181
4442,3.1031263164494987
4443,3.285526351919065
4444,3.7289987880576745
4445,2.9897167842528907
4446,3.422367789163964
4447,3.440292335773184
4448,2.9225498837331374
4449,3.056305804261736
4450,2.749122137547087
4451,3.259060763198731
4452,3.2353514798481897
4453,3.268707599810134
4454,3.6565834229740233
4455,3.2640541605921185
4456,2.963141424214558
4457,3.7886422963869486
4458,3.9764540936107005
4459,4.1105162132950674
4460,3.673486984024172
4461,2.7515220373118305
4462,3.978895518096941
4463,4.46384249385152
4464,3.891045399142766
4465,3.2955191619445316
4466,3.1672829669269453
4467,3.879086884894133
4468,3.0571246080446435
4469,2.646378357943523
4470,3.0239191293505674
4471,3.450320284894879
4472,3.635959338650848
4473,3.5151553354488683
4474,3.411140215524843
4475,3.123721095768165
4476,3.180302253946971
4477,3.9386727547658245
4478,3.0951055429117793
4479,3.289128479605003
4480,3.200765926388823
4481,3.785995600814423
4482,3.036163945199867
4483,2.9137472513356317
4484,3.3690822245644596
4485,3.1552817195594995
4486,2.7725714293543304
4487,3.91427402028026
4488,3.3991031530647695
4489,3.161636515046321
4490,4.298853218950051
4491,3.263009369062414
4492,3.6444807034722695
4493,3.6796706130111057
4494,3.8483623090821646
4495,3.2210528097483335
4496,3.4809414636996827
4497,3.600404304950524
4498,4.569765043133009
4499,3.3796634794494067
4500,2.811464820362789
4501,4.197127423367862
4502,2.8617085701598746
4503,3.244761899058962
